normalized_number,name,category,source,city,url,source_confidence
+74542414346,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4612&p=28,0.60
+74542423045,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4601&p=20,0.60
+74542451691,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4618&p=50,0.60
+74542463846,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4601&p=10,0.60
+74543363732,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4618&p=11,0.60
+74544334341,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4597&p=14,0.60
+74544393643,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4593&p=16,0.60
+74544433731,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4612&p=17,0.60
+74545343636,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=1&p=28,0.60
+74545353734,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4597&p=12,0.60
+74545413836,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=2&p=15,0.60
+74546334646,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4618&p=47,0.60
+74546423443,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4601&p=38,0.60
+74556919310,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4605&p=14,0.60
+74559864129,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4605&p=19,0.60
+74564543057,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4605&p=13,0.60
+74566773351,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4593&p=15,0.60
+74590087108,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4618&p=43,0.60
+74595671654,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4615&p=22,0.60
+74617737003,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=1&p=2,0.60
+74621359020,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4593&p=48,0.60
+74630323931,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4601&p=27,0.60
+74630333333,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4597&p=19,0.60
+74630433745,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4618&p=20,0.60
+74631393742,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4605&p=40,0.60
+74631394346,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4601&p=26,0.60
+74631453545,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4615&p=27,0.60
+74632323134,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4597&p=16,0.60
+74632324536,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4609&p=22,0.60
+74632334542,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4612&p=23,0.60
+74632353131,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=2&p=31,0.60
+74632363734,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4593&p=23,0.60
+74632374138,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4618&p=47,0.60
+74632444441,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=1&p=27,0.60
+74634344341,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4609&p=28,0.60
+74635394244,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4609&p=33,0.60
+74635453932,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4615&p=33,0.60
+74636323532,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4618&p=30,0.60
+74636354637,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4615&p=26,0.60
+74637343731,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4618&p=10,0.60
+74637353737,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4609&p=19,0.60
+74637363430,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=1&p=27,0.60
+74639393535,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4601&p=25,0.60
+74639463934,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4615&p=47,0.60
+74641304136,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4615&p=15,0.60
+74641343146,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4618&p=19,0.60
+74641393335,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4615&p=16,0.60
+74641413231,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=2&p=26,0.60
+74641424239,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4618&p=26,0.60
+74642313937,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4605&p=16,0.60
+74642314436,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4615&p=21,0.60
+74642333743,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4601&p=48,0.60
+74642334138,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4609&p=24,0.60
+74642394631,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4605&p=49,0.60
+74642414243,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4609&p=28,0.60
+74643323143,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=2&p=24,0.60
+74643344539,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4593&p=12,0.60
+74643413830,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=2&p=12,0.60
+74644384233,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4593&p=18,0.60
+74644433431,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4609&p=44,0.60
+74645343934,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4618&p=12,0.60
+74645413042,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4605&p=32,0.60
+74646373033,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4609&p=36,0.60
+74676139140,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4605&p=45,0.60
+74688528146,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=2&p=1,0.60
+74688816343,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4601&p=12,0.60
+74701663004,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4597&p=14,0.60
+74725385966,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4605&p=32,0.60
+74729029747,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=2&p=5,0.60
+74734631282,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4593&p=23,0.60
+74737061190,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=1&p=5,0.60
+74758679086,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=commercial&region=1&p=4,0.60
+74767643368,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=1&p=36,0.60
+74769739296,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=1&p=8,0.60
+74774497867,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4609&p=15,0.60
+74781727194,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4593&p=13,0.60
+74783256862,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4618&p=40,0.60
+74797639477,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4593&p=11,0.60
+74803149607,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=1&p=1,0.60
+74811784961,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4612&p=20,0.60
+74826807817,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4601&p=10,0.60
+74850852009,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4593&p=29,0.60
+74856539907,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4609&p=17,0.60
+74904481517,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4609&p=23,0.60
+74906844154,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4612&p=33,0.60
+74911519349,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=2&p=4,0.60
+74926564297,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=2&p=4,0.60
+74932034203,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4609&p=28,0.60
+74933136463,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=2&p=22,0.60
+74933881491,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4618&p=38,0.60
+74937987147,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4601&p=24,0.60
+74941527011,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4597&p=11,0.60
+74951843747,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4612&p=30,0.60
+74963025693,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4609&p=43,0.60
+74986239963,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=2&p=21,0.60
+74996032714,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=flat&region=1&p=2,0.70
+77412568340,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=flat&region=1&p=4,0.70
+78009499736,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4615&p=34,0.60
+79019808329,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4597&p=11,0.60
+79020209190,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4593&p=11,0.60
+79026871999,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4618&p=11,0.60
+79039759036,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4612&p=30,0.60
+79057624658,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4601&p=41,0.60
+79085687118,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=2&p=33,0.60
+79091677519,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=4593&p=8,0.60
+79096148369,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=1&p=18,0.60
+79112757485,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=1&p=27,0.60
+79115982348,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=1&p=1,0.60
+79136724555,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4597&p=12,0.60
+79137683775,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4618&p=27,0.60
+79174857149,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=1&p=36,0.60
+79176845767,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=flat&region=4615&p=1,0.60
+79178693917,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=1&p=1,0.60
+79185132149,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4601&p=23,0.60
+79196021352,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=flat&region=2&p=7,0.60
+79196279575,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4597&p=38,0.60
+79218064029,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=1&p=32,0.60
+79219541433,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=2&p=14,0.60
+79229361711,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4601&p=27,0.60
+79239081494,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=2&p=3,0.60
+79239533542,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4612&p=26,0.60
+79260415745,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=1&p=13,0.60
+79272577881,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4597&p=34,0.60
+79275531618,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4615&p=26,0.60
+79282417202,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4615&p=17,0.60
+79289420083,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4615&p=12,0.60
+79306271000,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4615&p=12,0.60
+79307374759,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4597&p=13,0.60
+79318746906,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4605&p=10,0.60
+79335123911,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4615&p=11,0.60
+79345789904,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=2&p=1,0.60
+79352834340,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=2&p=22,0.60
+79396099605,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=2&p=12,0.60
+79412145734,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4615&p=26,0.60
+79417781117,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=4593&p=1,0.60
+79419948234,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=flat&region=2&p=8,0.60
+79421433565,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4618&p=20,0.60
+79433209401,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4597&p=13,0.60
+79441299532,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=1&p=2,0.60
+79466106565,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4609&p=25,0.60
+79476341315,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=flat&region=2&p=8,0.60
+79489234433,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=4593&p=1,0.60
+79491650082,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4605&p=34,0.60
+79511796902,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4605&p=18,0.60
+79516591060,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4593&p=23,0.60
+79516715911,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4597&p=17,0.60
+79524554739,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4618&p=28,0.60
+79535622087,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4597&p=46,0.60
+79536643035,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=2&p=11,0.60
+79551995395,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=1&p=1,0.60
+79576201662,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4618&p=20,0.60
+79616451168,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4593&p=23,0.60
+79617522763,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4601&p=24,0.60
+79632242142,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4605&p=25,0.60
+79639636930,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4612&p=13,0.60
+79654052787,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4593&p=13,0.60
+79660176083,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=2&p=13,0.60
+79664502063,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4615&p=19,0.60
+79667478826,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=1&p=10,0.60
+79675621446,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4609&p=28,0.60
+79691258395,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=2&p=3,0.60
+79695185080,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=1&p=34,0.60
+79696724234,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4615&p=10,0.60
+79697376518,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=flat&region=1&p=2,0.70
+79715660110,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4601&p=12,0.60
+79724216538,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4593&p=14,0.60
+79730758372,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4618&p=26,0.60
+79747795775,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=2&p=2,0.60
+79753833730,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4618&p=30,0.60
+79778325486,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4618&p=21,0.60
+79794379156,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4597&p=38,0.60
+79801877420,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4597&p=47,0.60
+79831587860,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=commercial&region=1&p=3,0.60
+79832469254,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4609&p=17,0.60
+79869847704,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=1&p=26,0.60
+79907545120,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4612&p=22,0.60
+79909983539,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4612&p=12,0.60
+79912678581,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4612&p=15,0.60
+79917511309,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=commercial&region=2&p=1,0.60
+79930637479,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=flat&region=2&p=7,0.60
+79933972351,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4618&p=47,0.60
+79962197576,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4597&p=21,0.60
+79963552677,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4612&p=30,0.60
+79963875959,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4615&p=40,0.60
+79966987462,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4597&p=14,0.60
+79973865478,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4618&p=16,0.60
+79985020009,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=sale&engine_version=2&offer_type=house&region=4615&p=34,0.60
+79992241010,ЦИАН,realestate_agent,cian,,https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=house&region=4593&p=18,0.60
